text,stars,label,text_type,app,date,source
تحفة بجد والله,5,positive,pure_arabic,Amazon AE,2026-01-08 14:31:52,google_play
لم يتم تثبيته على الموبيل,1,negative,pure_arabic,Amazon AE,2026-01-08 11:52:33,google_play
والله احسن تطبيق هو نون احسن من امازون والله امازون عنده تسجيل الدخول يطلع لي تم تامين حسابك مؤقتا,5,positive,pure_arabic,Amazon AE,2026-01-08 07:56:41,google_play
وحش,2,negative,pure_arabic,Amazon AE,2026-01-08 01:36:41,google_play
Thank you for Amazon and customer support,5,positive,pure_english,Amazon AE,2026-01-07 23:17:57,google_play
سيئه جدا اخدت حق الفون و لغت الاوردر و الفلوس لسا مرجعتش عاوز اتواصل معا حد مسؤول,1,negative,pure_arabic,Amazon AE,2026-01-07 21:30:37,google_play
سيئه ليس به كل شئ,2,negative,pure_arabic,Amazon AE,2026-01-07 20:40:01,google_play
واااااو,5,positive,pure_arabic,Amazon AE,2026-01-07 19:49:09,google_play
جيد ولكن غالي جدا,5,positive,pure_arabic,Amazon AE,2026-01-07 17:28:07,google_play
موقع زبالة وخدمة زبالة,1,negative,pure_arabic,Amazon AE,2026-01-07 16:29:18,google_play
ممتاز بعض الشى,5,positive,pure_arabic,Amazon AE,2026-01-07 10:12:25,google_play
بيطلب تحديثات كتير,3,neutral,pure_arabic,Amazon AE,2026-01-07 09:35:27,google_play
الطلبيات تجي مكسورة ومغبرة وتخزينها سيء,1,negative,pure_arabic,Amazon AE,2026-01-07 08:25:46,google_play
تطبيق رائع من فضلكم صفحة الحساب الخاصة بي علي الابلكيشان لا تفتح أرجو حل المشكلة و شكرا,4,positive,pure_arabic,Amazon AE,2026-01-06 22:54:07,google_play
شركة نصابه بجد غير صادقه في كل التعاملات نصيحه بلاش التعامل معاهم,1,negative,pure_arabic,Amazon AE,2026-01-06 22:49:27,google_play
راااائع,5,positive,pure_arabic,Amazon AE,2026-01-06 22:45:40,google_play
تطبيق جميل جدا جدا,5,positive,pure_arabic,Amazon AE,2026-01-06 18:25:44,google_play
تجربه وحشه جدا وبجد اول واخر تعامل معاهم,1,negative,pure_arabic,Amazon AE,2026-01-06 18:06:20,google_play
احسن وارخس تطبيق للتسوق,5,positive,pure_arabic,Amazon AE,2026-01-06 17:25:14,google_play
تجربة سيئة مع خدمة العملاء، يتم تفضيل مندوب التوصيل علي العميل,1,negative,pure_arabic,Amazon AE,2026-01-06 16:57:29,google_play
حبيبي,5,positive,pure_arabic,Amazon AE,2026-01-06 16:28:30,google_play
شكرا ❤️,5,positive,pure_arabic,Amazon AE,2026-01-06 13:47:38,google_play
نصب اشتريت منتج مش هو اللي معروض في الصورة وبعد ما كنت عاوز اشترك في برايم مش راضيين,1,negative,pure_arabic,Amazon AE,2026-01-06 12:54:12,google_play
جميل جدن وانثح بالتحميل,5,positive,pure_arabic,Amazon AE,2026-01-06 12:36:38,google_play
حرفيا احسن برنامج و بذات في خدمه العملاء,5,positive,pure_arabic,Amazon AE,2026-01-06 10:20:11,google_play
الموقع كويس جداً وأسعاره جميله جداً لكن في مشكله أن بعد كم طلب بيبقى مش متوفر الدفع عند الإستلام أرجو المشكله دي تتحل,4,positive,pure_arabic,Amazon AE,2026-01-06 08:20:17,google_play
أفضل تطبيق تسوق على الإطلاق,5,positive,pure_arabic,Amazon AE,2026-01-06 03:42:54,google_play
سئ قمت ب اضافة العنوان للتوصيل لايمكن التوصيل للمكان بالإضافة لا توجد خدمه الدفع نقداً عند الاستلام,1,negative,pure_arabic,Amazon AE,2026-01-06 02:32:22,google_play
الترجمه ياجماعه كل شوية يغير اللغه لوحده من عربيه للغه انجليزيه 😡😡,1,negative,pure_arabic,Amazon AE,2026-01-06 00:13:47,google_play
لو سمحت كان التطبيق بالعربي لوحدو صار انجليزي كيف يرجع بالغة العربيه وشكرا,5,positive,pure_arabic,Amazon AE,2026-01-05 22:17:19,google_play
سهل جدا والله وسريع,5,positive,pure_arabic,Amazon AE,2026-01-05 20:12:09,google_play
ممتازه 👌,5,positive,pure_arabic,Amazon AE,2026-01-05 19:48:35,google_play
بعت اللوكيشن غلط وما كنتش اقدر اطلع من المكان اللي انا فية لاسباب خاصة قالو لي انت ممنوع من ان اشترى منتج آخر وأغلق المكالمة في وجهي شكراً على التقدير والاحترام😶😶,1,negative,pure_arabic,Amazon AE,2026-01-05 16:15:26,google_play
very bad services,1,negative,pure_english,Amazon AE,2026-01-05 08:59:53,google_play
كويس جدا وموسوق,5,positive,pure_arabic,Amazon AE,2026-01-05 04:12:06,google_play
خيار رائع أنك تشتري من امزون,5,positive,pure_arabic,Amazon AE,2026-01-05 03:16:47,google_play
برنامج ممتاز أنصح به,5,positive,pure_arabic,Amazon AE,2026-01-04 23:49:44,google_play
ممتاز جدا للبيع استخدام كل الأشياء,5,positive,pure_arabic,Amazon AE,2026-01-04 22:19:00,google_play
الشحن أصبح سئ جدا وكل حاجه بتوصل منكسرة,1,negative,pure_arabic,Amazon AE,2026-01-04 18:31:21,google_play
البحث فاشل . نتائج البحث ليس لها علاقة بكلمات البحث .,3,neutral,pure_arabic,Amazon AE,2026-01-04 17:10:26,google_play
تجربه سيئه جدا جدا لم يتم ارجاع المنتج ومعامله سيئة من خدمة العملاء ومفيش حل وتقفل السكه في وشي واسلوب سي جدا وهااوقف التعامل مع امازون,1,negative,pure_arabic,Amazon AE,2026-01-04 16:18:52,google_play
افضل تطبيق بجد انا استخدمته وي اسعار تحفه بجد انا في الاول انا قلت ممكن اجربه كده طلع ممتاز ممتاز جدا وانا بفكر فيك وما فيش زيه بجد وانا قلت ممكن اشوف في حاجات حلوه لي او لا انا دخلت انبهرت بالاسعار ♥️,5,positive,pure_arabic,Amazon AE,2026-01-04 16:16:52,google_play
هناك مشكله في البرنامج مشتريات احيانا لا تعمل,1,negative,pure_arabic,Amazon AE,2026-01-04 11:19:57,google_play
تطبيق فوق التقييم,5,positive,pure_arabic,Amazon AE,2026-01-04 07:26:15,google_play
تجربتي مع امازون إن هما فعلا محل ثقه وبيحاولو دائما إرضاء العملاء بكافه الطرق التسوق فيه ممتع ولذيذ وموظفين خدمه العملاء قمه ف الاحترام والرقي والزوق وبيسعوا دايما إن حقك يوصلك كما لو كان الأمر يخصهم شكرا امازون علي التجربه الممتعه الي قدمتوها وعلي المصداقيه الدائمه مع العملاء,5,positive,pure_arabic,Amazon AE,2026-01-04 05:45:17,google_play
المشكلة انه غالي جدا جدا جدا,5,positive,pure_arabic,Amazon AE,2026-01-03 23:20:44,google_play
ممتاز وامان,5,positive,pure_arabic,Amazon AE,2026-01-03 19:55:11,google_play
كان التطبيق ممتاز حاليا السعر مختلف تماما عن سعر طلبك،.عدم استجابه خدمه العملاء، عدم مصداقيه بشكل واضح.، سئ أصبح مقارنه بالتطبيقات الاخري.،أسوأ تجربه علي الاطلاق.,1,negative,pure_arabic,Amazon AE,2026-01-03 13:32:27,google_play
"عدم وجود محادثة بطريقة سهلة مع خدمة العملاء او رقم تليفون واضح، مع تعمد التضليل حتى لا يصدعوا دماغهم بنا, وكل ما يملكوه بعض الاسئلة المكررة السخيفة. والسؤال :- ماذا نفعل كعملاء -للاسف بشر عاديين- لنتحدث لسيادتكم و جنابكم وعظمتكم ، علماً بإن الغرض سؤال لا يتواجد فى قائمتكم السخيفة وهومعرفة كيفيةتحديد شريحة مالية (مثلاً كيف ابحث عن ميكروويف من ٢٠٠٠ الى ٢٨٠٠ جنيه) ومقترحان تطوير بإضافة رقم واتس للرد على الشكاوى والمقترحات العامة ((وليست الاسئلة الحمقاء)) واضافة شريحة سعر البحث كما فى السابق",1,negative,pure_arabic,Amazon AE,2026-01-02 23:33:40,google_play
اجمل تطبيق بحتاج اي طلبات بجيبه من امازون تطبيق رئع جدا,5,positive,pure_arabic,Amazon AE,2026-01-02 20:49:55,google_play
انعمل لى حظر تعليق ع المنتجات لما كتبت على تاجر غشاش ونصاب عشان بعت لى بنطلون شايط,1,negative,pure_arabic,Amazon AE,2026-01-02 20:21:27,google_play
غير مهتمين بالمواعيد ومهملين للمشتري من اسوء التطبيقات يلي تعاملت معاها,1,negative,pure_arabic,Amazon AE,2026-01-02 18:00:14,google_play
متاز,5,positive,pure_arabic,Amazon AE,2026-01-02 17:00:07,google_play
بقالى كم مره اطلب اوردر يقولى تم الغاء الطلب مع انى بطلبه علشان يوصلى البيت والدفع عند الاستلام اتمنى منكم حل المشكله فى اسرع وقت ممكن لان فعلا محتاجه اوردر ضرورى وشكرا,1,negative,pure_arabic,Amazon AE,2026-01-02 16:15:00,google_play
برنامج رائع جداا ومضمون,5,positive,pure_arabic,Amazon AE,2026-01-02 15:42:47,google_play
بصراحه من أفضل المواقع للتسويق وللمرتجعات كمان❤️❤️ هو ناقص حاجة واحدة بس☺️☺️ يفعل تقسيط بدون فوائد على الأقل مرتين في الشهر 🥰🥰,5,positive,pure_arabic,Amazon AE,2026-01-02 04:22:33,google_play
افضل خدمة، لن تجد مثلها فى اى مكان,5,positive,pure_arabic,Amazon AE,2026-01-02 01:06:39,google_play
سرع و جميل و امن بس الحاجات الزجاج بتيجي مكسورة اتمني يراعو التغليف,3,neutral,pure_arabic,Amazon AE,2026-01-02 00:31:19,google_play
أمازون رقم١ عالمياً بلا منازع الأفضل والأوثق! نتمنى أن يصل إلى فنلندا 🇫🇮 وسوريا... 🇸🇾 آمين,5,positive,pure_arabic,Amazon AE,2026-01-01 19:39:36,google_play
الخدمة جيدة ولكن اسلوب المندوب سيء,1,negative,pure_arabic,Amazon AE,2026-01-01 01:40:05,google_play
أكره تصحيح الكتابة مثلا أريد أكتب old يعملهة OLED وهاذة آشي كلش اينرفز وأتمنى يسوون تحديث يصححون المشكلة 😡,2,negative,code_switched,Amazon AE,2025-12-31 22:27:09,google_play
المفضل لدي,5,positive,pure_arabic,Amazon AE,2025-12-31 16:18:54,google_play
شركه جميله ما شاء الله,5,positive,pure_arabic,Amazon AE,2025-12-31 14:21:55,google_play
بعض الناس يقولون انهم يدخلون بطاقة البنكيه والاشترا يتجدد تلقائي ليش ما تنزل شركه امزون فديو توضيحي ان الاشتراكات تتجدد حتا يتم الغاها من متجر بلي,5,positive,pure_arabic,Amazon AE,2025-12-31 13:30:41,google_play
مفيد و الفقره القانونيه محتاجه تبسيط. المشتري قد لايكون خريج كليه الحقوق . م ش,4,positive,pure_arabic,Amazon AE,2025-12-31 12:27:27,google_play
شركه زباله,1,negative,pure_arabic,Amazon AE,2025-12-30 23:20:45,google_play
خدمة العملاء.,1,negative,pure_arabic,Amazon AE,2025-12-30 22:29:41,google_play
خدمة العملاء كذب ومماطله,1,negative,pure_arabic,Amazon AE,2025-12-30 22:24:39,google_play
اسوأ تجربه تأخير في التسليم وتسويف وكذب عدة مرات يتأخر الاوردر,1,negative,pure_arabic,Amazon AE,2025-12-30 18:17:25,google_play
سيئ جدا جدا,1,negative,pure_arabic,Amazon AE,2025-12-30 18:10:45,google_play
اسوء خدمة توصيل .,1,negative,pure_arabic,Amazon AE,2025-12-30 12:17:33,google_play
تطبيق حراميه وبيسرقو فلوس من الفيزا ويقولو لا اصل ال دخل الفيزا عارف كل البيانات ف ده انتا تطبيق غير امين غير انهم حراميه أموال لا انصح به علم باني الفيزا الخاصي بي لم تدخل علي اي تطبيق اخر غير عندهم وبمجرد مدخلت سرقو فلوسي احظرو منهم انهم حراميه ونصابين,1,negative,pure_arabic,Amazon AE,2025-12-30 01:53:22,google_play
شركه مش كويسه علشان لما يكون٦في مرتجع من يوم25/11/2025 لحد النهارده الفلوس لسه مش رجعت يبقا دا اسموا اي,1,negative,pure_arabic,Amazon AE,2025-12-29 18:20:31,google_play
